timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606188711406,8,HTTP Request POST,200,, POST Thread Group 2-26,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,8,0,0
1606188711414,10,HTTP Request POST,200,, POST Thread Group 2-26,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,10,0,0
1606188711425,9,HTTP Request POST,200,, POST Thread Group 2-26,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,9,0,0
1606188711423,17,HTTP Request GET,200,,Get thread Group 1-14,text,true,,33272,134,1,1,http://localhost:8091/api/bankaccount,16,0,2
1606188711441,13,HTTP Request GET,200,,Get thread Group 1-14,text,true,,33272,134,1,2,http://localhost:8091/api/bankaccount,12,0,0
1606188711445,20,HTTP Request POST,200,, POST Thread Group 2-27,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,20,0,2
1606188711455,20,HTTP Request GET,200,,Get thread Group 1-14,text,true,,33357,134,1,2,http://localhost:8091/api/bankaccount,19,0,0
1606188711466,13,HTTP Request POST,200,, POST Thread Group 2-27,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,13,0,0
1606188711480,7,HTTP Request POST,200,, POST Thread Group 2-27,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188711476,13,HTTP Request GET,200,,Get thread Group 1-14,text,true,,33442,134,1,2,http://localhost:8091/api/bankaccount,12,0,0
1606188711488,7,HTTP Request POST,200,, POST Thread Group 2-27,,true,,121,277,2,3,http://localhost:8091/api/bankaccount,7,0,0
1606188711489,14,HTTP Request GET,200,,Get thread Group 1-14,text,true,,33612,134,1,3,http://localhost:8091/api/bankaccount,13,0,0
1606188711495,12,HTTP Request POST,200,, POST Thread Group 2-27,,true,,121,277,2,2,http://localhost:8091/api/bankaccount,12,0,0
1606188711495,12,HTTP Request POST,200,, POST Thread Group 2-28,,true,,121,277,2,2,http://localhost:8091/api/bankaccount,12,0,2
1606188711508,6,HTTP Request POST,200,, POST Thread Group 2-28,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,6,0,0
1606188711514,7,HTTP Request POST,200,, POST Thread Group 2-28,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188711521,5,HTTP Request POST,200,, POST Thread Group 2-28,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,5,0,0
1606188711522,9,HTTP Request GET,200,,Get thread Group 1-15,text,true,,34037,134,1,2,http://localhost:8091/api/bankaccount,8,0,1
1606188711527,5,HTTP Request POST,200,, POST Thread Group 2-28,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,5,0,0
1606188711532,12,HTTP Request GET,200,,Get thread Group 1-15,text,true,,34122,134,1,2,http://localhost:8091/api/bankaccount,11,0,0
1606188711539,8,HTTP Request POST,200,, POST Thread Group 2-29,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,8,0,2
1606188711547,7,HTTP Request POST,200,, POST Thread Group 2-29,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188711544,11,HTTP Request GET,200,,Get thread Group 1-15,text,true,,34207,134,1,2,http://localhost:8091/api/bankaccount,10,0,0
1606188711554,5,HTTP Request POST,200,, POST Thread Group 2-29,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,5,0,0
1606188711555,8,HTTP Request GET,200,,Get thread Group 1-15,text,true,,34292,134,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188711559,6,HTTP Request POST,200,, POST Thread Group 2-29,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,6,0,0
1606188711566,6,HTTP Request POST,200,, POST Thread Group 2-29,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,6,0,0
1606188711563,12,HTTP Request GET,200,,Get thread Group 1-15,text,true,,34462,134,1,1,http://localhost:8091/api/bankaccount,11,0,0
1606188711590,6,HTTP Request POST,200,, POST Thread Group 2-30,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,6,0,1
1606188711596,7,HTTP Request POST,200,, POST Thread Group 2-30,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,7,0,0
1606188711604,5,HTTP Request POST,200,, POST Thread Group 2-30,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,5,0,0
1606188711610,5,HTTP Request POST,200,, POST Thread Group 2-30,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,5,0,0
1606188711616,7,HTTP Request POST,200,, POST Thread Group 2-30,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188711622,11,HTTP Request GET,200,,Get thread Group 1-16,text,true,,34972,134,1,1,http://localhost:8091/api/bankaccount,10,0,1
1606188711633,17,HTTP Request GET,200,,Get thread Group 1-16,text,true,,34972,134,1,2,http://localhost:8091/api/bankaccount,16,0,0
1606188711641,11,HTTP Request POST,200,, POST Thread Group 2-31,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,11,0,1
1606188711652,7,HTTP Request POST,200,, POST Thread Group 2-31,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188711650,11,HTTP Request GET,200,,Get thread Group 1-16,text,true,,35057,134,1,2,http://localhost:8091/api/bankaccount,10,0,0
1606188711660,8,HTTP Request POST,200,, POST Thread Group 2-31,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,8,0,0
1606188711662,11,HTTP Request GET,200,,Get thread Group 1-16,text,true,,35142,134,1,2,http://localhost:8091/api/bankaccount,10,0,0
1606188711668,9,HTTP Request POST,200,, POST Thread Group 2-31,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,9,0,0
1606188711678,7,HTTP Request POST,200,, POST Thread Group 2-31,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188711673,13,HTTP Request GET,200,,Get thread Group 1-16,text,true,,35312,134,1,1,http://localhost:8091/api/bankaccount,12,0,0
1606188711691,9,HTTP Request POST,200,, POST Thread Group 2-32,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,9,0,1
1606188711700,6,HTTP Request POST,200,, POST Thread Group 2-32,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,6,0,0
1606188711706,6,HTTP Request POST,200,, POST Thread Group 2-32,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,6,0,0
1606188711713,6,HTTP Request POST,200,, POST Thread Group 2-32,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,6,0,0
1606188711720,8,HTTP Request POST,200,, POST Thread Group 2-32,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,8,0,0
1606188711722,21,HTTP Request GET,200,,Get thread Group 1-17,text,true,,35822,134,1,2,http://localhost:8091/api/bankaccount,20,0,3
1606188711744,19,HTTP Request GET,200,,Get thread Group 1-17,text,true,,35822,134,1,2,http://localhost:8091/api/bankaccount,18,0,0
1606188711751,13,HTTP Request POST,200,, POST Thread Group 2-33,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,13,0,6
1606188711764,7,HTTP Request POST,200,, POST Thread Group 2-33,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188711763,10,HTTP Request GET,200,,Get thread Group 1-17,text,true,,35907,134,1,2,http://localhost:8091/api/bankaccount,9,0,0
1606188711771,5,HTTP Request POST,200,, POST Thread Group 2-33,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,5,0,0
1606188711776,5,HTTP Request POST,200,, POST Thread Group 2-33,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,5,0,0
